FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
,,,Eswatini,2023-01-05 04:21:04,-26.5225,31.4659,74034,1422,,,Eswatini,6381.339189976589,1.9207391198638464
,,,Ethiopia,2023-01-05 04:21:04,9.145,40.4897,498452,7572,,,Ethiopia,433.5738213726341,1.5191031433317552
,,,Fiji,2023-01-05 04:21:04,-17.7134,178.065,68750,881,,,Fiji,7669.190713530349,1.2814545454545454
,,,Finland,2023-01-05 04:21:04,61.92411,25.748151,1438205,7933,,,Finland,25957.01495726727,0.5515903504715948
,,French Guiana,France,2023-01-05 04:21:04,4.0,-53.0,97879,411,,,"French Guiana, France",32770.30420313243,0.4199062107295743
,,French Polynesia,France,2023-01-05 04:21:04,-17.6797,-149.4068,77957,649,,,"French Polynesia, France",27752.185800131007,0.8325102299985889
,,Guadeloupe,France,2023-01-05 04:21:04,16.265,-61.551,199988,999,,,"Guadeloupe, France",49981.13099091039,0.4995299717983079
,,Martinique,France,2023-01-05 04:21:04,14.6415,-61.0242,225249,1079,,,"Martinique, France",60023.98305197661,0.479025434075179
,,Mayotte,France,2023-01-05 04:21:04,-12.8275,45.166244,41993,188,,,"Mayotte, France",15392.594927661072,0.44769366322958587
,,New Caledonia,France,2023-01-05 04:21:04,-20.904305,165.618042,79606,314,,,"New Caledonia, France",27883.89126102049,0.39444262995251617
,,Reunion,France,2023-01-05 04:21:04,-21.1151,55.5364,486659,906,,,"Reunion, France",54356.60130368544,0.1861673163344354
,,Saint Barthelemy,France,2023-01-05 04:21:04,17.9,-62.8333,5402,6,,,"Saint Barthelemy, France",54648.45725847243,0.11106997408367271
,,Saint Pierre and Miquelon,France,2023-01-05 04:21:04,46.8852,-56.3159,3349,2,,,"Saint Pierre and Miquelon, France",57791.19930974978,0.059719319199761124
,,St Martin,France,2023-01-05 04:21:04,18.0708,-63.0501,12180,63,,,"St Martin, France",31506.246928270262,0.5172413793103449
,,Wallis and Futuna,France,2023-01-05 04:21:04,-14.2938,-178.1165,3427,7,,,"Wallis and Futuna, France",22414.80803191837,0.20426028596440035
,,,France,2023-01-05 04:21:04,46.2276,2.2137,38340927,158917,,,France,58738.8755794234,0.41448397948229054
,,,Gabon,2023-01-05 04:21:04,-0.8037,11.6094,48980,306,,,Gabon,2200.6282888115707,0.6247447937933851
,,,Gambia,2023-01-05 04:21:04,13.4432,-15.3101,12586,372,,,Gambia,520.8005746764962,2.955665024630542
,,,Georgia,2023-01-05 04:21:04,42.3154,43.3569,1809359,16899,,,Georgia,45356.72162790552,0.9339771709207515
,,Baden-Wurttemberg,Germany,2023-01-05 04:21:04,48.6616,9.3501,4978061,18641,,,"Baden-Wurttemberg, Germany",44970.83119947337,0.37446306905439686
,,Bayern,Germany,2023-01-05 04:21:04,48.7904,11.4979,6620734,27624,,,"Bayern, Germany",50629.924734189866,0.4172347053967128
,,Berlin,Germany,2023-01-05 04:21:04,52.52,13.405,1407236,5312,,,"Berlin, Germany",38609.14073813126,0.3774775517397224
,,Brandenburg,Germany,2023-01-05 04:21:04,52.4125,12.5316,1096796,6335,,,"Brandenburg, Germany",43663.70385645704,0.5775914572992608
,,Bremen,Germany,2023-01-05 04:21:04,53.0793,8.8017,298668,932,,,"Bremen, Germany",43729.73970183869,0.3120521783384896
,,Hamburg,Germany,2023-01-05 04:21:04,53.5511,9.9937,797822,3403,,,"Hamburg, Germany",43332.125773756925,0.42653624492681325
,,Hessen,Germany,2023-01-05 04:21:04,50.6521,9.1624,2859580,11935,,,"Hessen, Germany",45637.84181739341,0.41736898425642927
,,Mecklenburg-Vorpommern,Germany,2023-01-05 04:21:04,53.6127,12.4296,700748,2677,,,"Mecklenburg-Vorpommern, Germany",43533.50831689627,0.3820203553916672
,,Niedersachsen,Germany,2023-01-05 04:21:04,52.6367,9.8451,3768439,12416,,,"Niedersachsen, Germany",47209.0641868259,0.3294732911956383
,,Nordrhein-Westfalen,Germany,2023-01-05 04:21:04,51.4332,7.6616,7822114,30057,,,"Nordrhein-Westfalen, Germany",43619.395704516864,0.38425673673382926
,,Rheinland-Pfalz,Germany,2023-01-05 04:21:04,50.1183,7.309,1726760,6693,,,"Rheinland-Pfalz, Germany",42272.3609518503,0.3876045310292108
,,Saarland,Germany,2023-01-05 04:21:04,49.3964,7.023,480749,2023,,,"Saarland, Germany",48535.55091372214,0.4208017073358447
,,Sachsen,Germany,2023-01-05 04:21:04,51.1045,13.2017,1935402,16595,,,"Sachsen, Germany",47460.32123595828,0.8574446032400503
,,Sachsen-Anhalt,Germany,2023-01-05 04:21:04,51.9503,11.6923,947921,6159,,,"Sachsen-Anhalt, Germany",42924.96426017775,0.6497376891112234
,,Schleswig-Holstein,Germany,2023-01-05 04:21:04,54.2194,9.6961,1159864,3339,,,"Schleswig-Holstein, Germany",40040.70822366877,0.2878785788678673
,,Thuringen,Germany,2023-01-05 04:21:04,51.011,10.8453,874554,8115,,,"Thuringen, Germany",40807.03825452781,0.9279015360972565
,,Unknown,Germany,2023-01-05 04:21:04,,,0,0,,,"Unknown, Germany",,
,,,Ghana,2023-01-05 04:21:04,7.9465,-1.0232,171065,1461,,,Ghana,550.5271547321955,0.8540613217198141
,,,Greece,2023-01-05 04:21:04,39.0742,21.8243,5548487,34779,,,Greece,53232.82346367514,0.6268195275576928
,,,Grenada,2023-01-05 04:21:04,12.1165,-61.679,19660,238,,,Grenada,17472.604626774144,1.2105798575788402
,,,Guatemala,2023-01-05 04:21:04,15.7835,-90.2308,1206255,20005,,,Guatemala,6732.999296087029,1.6584387214975276
,,,Guinea,2023-01-05 04:21:04,9.9456,-9.6966,38210,466,,,Guinea,290.9510787957352,1.2195760272180058
,,,Guinea-Bissau,2023-01-05 04:21:04,11.8037,-15.1804,8947,176,,,Guinea-Bissau,454.6244457565506,1.9671398234044932
,,,Guyana,2023-01-05 04:21:04,4.860416,-58.93018,72261,1289,,,Guyana,9186.977709237324,1.783811461230816
,,,Haiti,2023-01-05 04:21:04,18.9712,-72.2852,33904,860,,,Haiti,297.3374424787896,2.5365738555922603
,,,Holy See,2023-01-05 04:21:04,41.9029,12.4534,29,0,,,Holy See,3584.672435105068,0.0
,,,Honduras,2023-01-05 04:21:04,15.2,-86.2419,467493,11082,,,Honduras,4719.954590832873,2.3705167777913254
,,,Hungary,2023-01-05 04:21:04,47.1625,19.5033,2185816,48495,,,Hungary,22626.67501695073,2.2186222445073143
,,,Iceland,2023-01-05 04:21:04,64.9631,-19.0208,208298,229,,,Iceland,61039.70695970696,0.1099386455942928
,,Andaman and Nicobar Islands,India,2023-01-05 04:21:04,11.225999,92.968178,10747,129,,,"Andaman and Nicobar Islands, India",2576.995750966344,1.2003349772029404
,,Andhra Pradesh,India,2023-01-05 04:21:04,15.9129,79.74,2339071,14733,,,"Andhra Pradesh, India",4339.376187320899,0.6298654465811426
,,Arunachal Pradesh,India,2023-01-05 04:21:04,27.768456,96.384277,66891,296,,,"Arunachal Pradesh, India",4259.330717535903,0.44251095065105917
,,Assam,India,2023-01-05 04:21:04,26.357149,92.830441,746100,8035,,,"Assam, India",2095.372209972304,1.0769333869454496
,,Bihar,India,2023-01-05 04:21:04,25.679658,85.60484,851402,12302,,,"Bihar, India",682.2135455432882,1.4449108646679243
,,Chandigarh,India,2023-01-05 04:21:04,30.733839,76.768278,99353,1181,,,"Chandigarh, India",8576.203329728012,1.1886908296679517
,,Chhattisgarh,India,2023-01-05 04:21:04,21.264705,82.035366,1177759,14146,,,"Chhattisgarh, India",4001.0523086328544,1.2010946212255649
,,Dadra and Nagar Haveli and Daman and Diu,India,2023-01-05 04:21:04,20.194742,73.080901,11591,4,,,"Dadra and Nagar Haveli and Daman and Diu, India",1882.499301635148,0.03450953325856268
,,Delhi,India,2023-01-05 04:21:04,28.646519,77.10898,2007250,26521,,,"Delhi, India",10727.69155897288,1.3212604309378504
,,Goa,India,2023-01-05 04:21:04,15.359682,74.057396,259086,4013,,,"Goa, India",16333.23877068558,1.5489065406853322
,,Gujarat,India,2023-01-05 04:21:04,22.694884,71.590923,1277589,11043,,,"Gujarat, India",2000.220783941433,0.8643624827702806
,,Haryana,India,2023-01-05 04:21:04,29.20004,76.332824,1056628,10714,,,"Haryana, India",3746.2844834469374,1.0139803223083241
,,Himachal Pradesh,India,2023-01-05 04:21:04,31.927213,77.233081,312662,4213,,,"Himachal Pradesh, India",4195.7043487245965,1.3474614759708567
,,Jammu and Kashmir,India,2023-01-05 04:21:04,33.75943,76.612638,479427,4785,,,"Jammu and Kashmir, India",3523.5611098371933,0.9980664418149165
,,Jharkhand,India,2023-01-05 04:21:04,23.654536,85.557631,442572,5331,,,"Jharkhand, India",1146.7393799670351,1.2045497681733142
,,Karnataka,India,2023-01-05 04:21:04,14.70518,76.166436,4072144,40308,,,"Karnataka, India",6027.208568942922,0.9898471173907406
,,Kerala,India,2023-01-05 04:21:04,10.450898,76.405749,6828667,71561,,,"Kerala, India",19128.21721055984,1.0479497682344152
,,Ladakh,India,2023-01-05 04:21:04,34.1526,77.5771,29413,231,,,"Ladakh, India",10723.361126403172,0.7853670145853874
,,Lakshadweep,India,2023-01-05 04:21:04,13.6999972,72.1833326,11415,52,,,"Lakshadweep, India",17717.17704760279,0.45554095488392465
,,Madhya Pradesh,India,2023-01-05 04:21:04,23.541513,78.289633,1054920,10776,,,"Madhya Pradesh, India",1235.8631574316769,1.0214992606074393
,,Maharashtra,India,2023-01-05 04:21:04,19.449759,76.108221,8136725,148417,,,"Maharashtra, India",6607.476016150591,1.824038541305009
,,Manipur,India,2023-01-05 04:21:04,24.738975,93.882541,139924,2149,,,"Manipur, India",4526.021778754635,1.5358337383150853
,,Meghalaya,India,2023-01-05 04:21:04,25.536934,91.278882,96784,1624,,,"Meghalaya, India",2874.7352756845703,1.6779632997189617
,,Mizoram,India,2023-01-05 04:21:04,23.309381,92.83822,238964,726,,,"Mizoram, India",19283.046760767047,0.3038114527711287
,,Nagaland,India,2023-01-05 04:21:04,26.06702,94.470302,35986,782,,,"Nagaland, India",1599.5946117140325,2.173067303951537
,,Odisha,India,2023-01-05 04:21:04,20.505428,84.418059,1336569,9205,,,"Odisha, India",2883.2499998813537,0.6887036883243589
,,Puducherry,India,2023-01-05 04:21:04,11.882658,78.86498,175531,1975,,,"Puducherry, India",12417.812841783263,1.1251573796081604
,,Punjab,India,2023-01-05 04:21:04,30.841465,75.40879,785457,19289,,,"Punjab, India",2605.9098236832147,2.455767788688623
,,Rajasthan,India,2023-01-05 04:21:04,26.583423,73.847973,1315516,9653,,,"Rajasthan, India",1623.4386594279254,0.7337805089409782
,,Sikkim,India,2023-01-05 04:21:04,27.571671,88.472712,44319,499,,,"Sikkim, India",6420.707829470729,1.125927931586904
,,Tamil Nadu,India,2023-01-05 04:21:04,11.006091,78.400624,3594478,38049,,,"Tamil Nadu, India",4617.702330050717,1.0585403499478923
,,Telangana,India,2023-01-05 04:21:04,18.1124,79.0193,841384,4111,,,"Telangana, India",2137.5142355464554,0.48859973567360443
,,Tripura,India,2023-01-05 04:21:04,23.746783,91.743565,108034,940,,,"Tripura, India",2590.8713955653443,0.8700964511172409
,,Unknown,India,2023-01-05 04:21:04,,,0,0,,,"Unknown, India",,
,,Uttar Pradesh,India,2023-01-05 04:21:04,26.925425,80.560982,2128132,23633,,,"Uttar Pradesh, India",894.6139321381996,1.1105044235977843
,,Uttarakhand,India,2023-01-05 04:21:04,30.156447,79.197608,449412,7752,,,"Uttarakhand, India",3994.468688521356,1.7249205628688153
,,West Bengal,India,2023-01-05 04:21:04,23.814082,87.979803,2118641,21532,,,"West Bengal, India",2126.950933488612,1.01631187161959
,,,Indonesia,2023-01-05 04:21:04,-0.7893,113.9213,6721692,160657,,,Indonesia,2457.4447996211634,2.390127366740398
,,,Iran,2023-01-05 04:21:04,32.427908,53.688046,7561541,144696,,,Iran,9002.589776787583,1.9135781978832092
,,,Iraq,2023-01-05 04:21:04,33.223191,43.679291,2465545,25375,,,Iraq,6129.765221224547,1.029184216876999
,,,Ireland,2023-01-05 04:21:04,53.1424,-7.6921,1693847,8339,,,Ireland,34303.705539880546,0.4923112890361408
,,,Israel,2023-01-05 04:21:04,31.046051,34.851612,4767996,12069,,,Israel,55086.05412417318,0.25312521235336605
,,Abruzzo,Italy,2023-01-05 04:21:04,42.35122196,13.39843823,635207,3828,,,"Abruzzo, Italy",48430.67140395554,0.6026381951080514
,,Basilicata,Italy,2023-01-05 04:21:04,40.63947052,15.80514834,196436,1011,,,"Basilicata, Italy",34899.06177103376,0.5146714451526196
,,Calabria,Italy,2023-01-05 04:21:04,38.90597598,16.59440194,615218,3205,,,"Calabria, Italy",31596.127841424128,0.5209535481731679
,,Campania,Italy,2023-01-05 04:21:04,40.83956555,14.25084984,2405365,11538,,,"Campania, Italy",41459.71554505134,0.47967772042912404
,,Emilia-Romagna,Italy,2023-01-05 04:21:04,44.49436681,11.3417208,2105096,18934,,,"Emilia-Romagna, Italy",47204.99735731343,0.899436415251371
,,Friuli Venezia Giulia,Italy,2023-01-05 04:21:04,45.6494354,13.76813649,564986,5844,,,"Friuli Venezia Giulia, Italy",46492.48695709419,1.0343619133925441
,,Lazio,Italy,2023-01-05 04:21:04,41.89277044,12.48366722,2322932,12537,,,"Lazio, Italy",39511.81493981544,0.5397058544976779
,,Liguria,Italy,2023-01-05 04:21:04,44.41149315,8.9326992,652655,5767,,,"Liguria, Italy",42089.3953464376,0.883621515195624
,,Lombardia,Italy,2023-01-05 04:21:04,45.46679409,9.190347404,4059723,44688,,,"Lombardia, Italy",40352.796967648166,1.1007647566102416
,,Marche,Italy,2023-01-05 04:21:04,43.61675973,13.5188753,702746,4282,,,"Marche, Italy",46073.51742739487,0.6093239947292478
,,Molise,Italy,2023-01-05 04:21:04,41.55774754,14.65916051,99659,705,,,"Molise, Italy",32609.11533062624,0.7074122758606849
,,P.A. Bolzano,Italy,2023-01-05 04:21:04,46.49933453,11.35662422,289808,1599,,,"P.A. Bolzano, Italy",54442.64518577242,0.5517446033235798
,,P.A. Trento,Italy,2023-01-05 04:21:04,46.06893511,11.12123097,240502,1632,,,"P.A. Trento, Italy",44420.76177740673,0.6785806355040707
,,Piemonte,Italy,2023-01-05 04:21:04,45.0732745,7.680687483,1700680,13783,,,"Piemonte, Italy",39038.60200357818,0.8104405296704847
,,Puglia,Italy,2023-01-05 04:21:04,41.12559576,16.86736689,1593966,9419,,,"Puglia, Italy",39561.80273627574,0.5909159919345833
,,Sardegna,Italy,2023-01-05 04:21:04,39.21531192,9.110616306,498722,2866,,,"Sardegna, Italy",30417.4638675133,0.5746688535897755
,,Sicilia,Italy,2023-01-05 04:21:04,38.11569725,13.3623567,1776196,12442,,,"Sicilia, Italy",35524.69443833875,0.7004857572024709
,,Toscana,Italy,2023-01-05 04:21:04,43.76923077,11.25588885,1566459,11352,,,"Toscana, Italy",42000.262223629565,0.7246918048924358
,,Umbria,Italy,2023-01-05 04:21:04,43.10675841,12.38824698,427803,2339,,,"Umbria, Italy",48502.91661706434,0.5467469840089948
,,Valle d'Aosta,Italy,2023-01-05 04:21:04,45.73750286,7.320149366,50020,564,,,"Valle d'Aosta, Italy",39803.92468925565,1.127548980407837
,,Veneto,Italy,2023-01-05 04:21:04,45.43490485,12.33845213,2639526,16307,,,"Veneto, Italy",53803.59872103817,0.61780031717816
,,,Jamaica,2023-01-05 04:21:04,18.1096,-77.2975,152791,3464,,,Jamaica,5159.834267707834,2.2671492430836895
,,Aichi,Japan,2023-01-05 04:21:04,35.035551,137.211621,1862493,3513,,,"Aichi, Japan",24661.46794348007,0.18861815856489125
,,Akita,Japan,2023-01-05 04:21:04,39.748679,140.408228,180154,483,,,"Akita, Japan",18640.02731533694,0.2681039555047348
,,Aomori,Japan,2023-01-05 04:21:04,40.781541,140.828896,254118,541,,,"Aomori, Japan",20388.632277227247,0.2128932228334868
,,Chiba,Japan,2023-01-05 04:21:04,35.510141,140.198917,1300734,3023,,,"Chiba, Japan",20780.54990093271,0.2324072408347902
,,Ehime,Japan,2023-01-05 04:21:04,33.624835,132.856842,258469,448,,,"Ehime, Japan",19300.037708657685,0.173328329509535
,,Fukui,Japan,2023-01-05 04:21:04,35.846614,136.224654,173692,151,,,"Fukui, Japan",22618.001216245604,0.086935495014163
,,Fukuoka,Japan,2023-01-05 04:21:04,33.526032,130.666949,1390046,2369,,,"Fukuoka, Japan",27236.156505924453,0.17042601467865093
,,Fukushima,Japan,2023-01-05 04:21:04,37.378867,140.223295,348177,453,,,"Fukushima, Japan",18866.07507156524,0.1301062390680602
,,Gifu,Japan,2023-01-05 04:21:04,35.778671,137.055925,459139,876,,,"Gifu, Japan",23111.95029465108,0.19079189526483264
,,Gunma,Japan,2023-01-05 04:21:04,36.504479,138.985605,380846,815,,,"Gunma, Japan",19606.41579526126,0.21399725873450162
,,Hiroshima,Japan,2023-01-05 04:21:04,34.605309,132.788719,675786,1035,,,"Hiroshima, Japan",24099.26334892555,0.153154992852767
,,Hokkaido,Japan,2023-01-05 04:21:04,43.385711,142.552318,1240729,4077,,,"Hokkaido, Japan",23632.71276134756,0.32859713926248196
,,Hyogo,Japan,2023-01-05 04:21:04,35.039913,134.828057,1289080,3248,,,"Hyogo, Japan",23582.78801139368,0.25196264002234153
,,Ibaraki,Japan,2023-01-05 04:21:04,36.303588,140.319591,547366,993,,,"Ibaraki, Japan",19136.61715333354,0.18141426394770593
,,Ishikawa,Japan,2023-01-05 04:21:04,36.769464,136.771027,242734,400,,,"Ishikawa, Japan",21336.457905733667,0.16478944029266604
,,Iwate,Japan,2023-01-05 04:21:04,39.593287,141.361777,204982,435,,,"Iwate, Japan",16708.455057645155,0.21221375535412865
,,Kagawa,Japan,2023-01-05 04:21:04,34.217292,133.969047,210530,445,,,"Kagawa, Japan",22013.97609863365,0.21137130100223245
,,Kagoshima,Japan,2023-01-05 04:21:04,31.009484,130.430665,373402,615,,,"Kagoshima, Japan",23304.518019089133,0.16470184948125613
,,Kanagawa,Japan,2023-01-05 04:21:04,35.415312,139.338983,2006571,3593,,,"Kanagawa, Japan",21814.66119491191,0.1790616928082784
,,Kochi,Japan,2023-01-05 04:21:04,33.422519,133.367307,140639,424,,,"Kochi, Japan",20148.016772942097,0.30148109699301046
,,Kumamoto,Japan,2023-01-05 04:21:04,32.608154,130.745231,460215,908,,,"Kumamoto, Japan",26334.612635738715,0.19729908846951968
,,Kyoto,Japan,2023-01-05 04:21:04,35.253815,135.443341,607482,1319,,,"Kyoto, Japan",23518.858424665992,0.21712577492007995
,,Mie,Japan,2023-01-05 04:21:04,34.508018,136.376013,378248,719,,,"Mie, Japan",21239.363416554268,0.1900869270954506
,,Miyagi,Japan,2023-01-05 04:21:04,38.446859,140.927086,472256,745,,,"Miyagi, Japan",20476.203896607865,0.1577534218728825
,,Miyazaki,Japan,2023-01-05 04:21:04,32.193204,131.299374,268089,525,,,"Miyazaki, Japan",24977.98846735445,0.19583048912861029
,,Nagano,Japan,2023-01-05 04:21:04,36.132134,138.045528,390261,671,,,"Nagano, Japan",19048.365132590458,0.17193621704449075
,,Nagasaki,Japan,2023-01-05 04:21:04,33.235712,129.608033,285741,433,,,"Nagasaki, Japan",21540.582756135584,0.15153583139976412
,,Nara,Japan,2023-01-05 04:21:04,34.317451,135.871644,304247,671,,,"Nara, Japan",22873.598907770185,0.22054449181092994
,,Niigata,Japan,2023-01-05 04:21:04,37.521819,138.918647,401697,285,,,"Niigata, Japan",18069.17888755642,0.07094899887228433
,,Oita,Japan,2023-01-05 04:21:04,33.200697,131.43324,254811,501,,,"Oita, Japan",22441.72712812898,0.19661631562216703
,,Okayama,Japan,2023-01-05 04:21:04,34.89246,133.826252,412975,603,,,"Okayama, Japan",21855.316455562224,0.14601368121556996
,,Okinawa,Japan,2023-01-05 04:21:04,25.768923,126.668016,546572,837,,,"Okinawa, Japan",37612.44398445328,0.1531362748183222
,,Osaka,Japan,2023-01-05 04:21:04,34.620965,135.507481,2570209,7221,,,"Osaka, Japan",29175.87798345919,0.28094991496800453
,,Port Quarantine,Japan,2022-11-22 23:21:06,,,22118,8,,,"Port Quarantine, Japan",,0.03616963559092142
,,Saga,Japan,2023-01-05 04:21:04,33.286977,130.115738,223886,350,,,"Saga, Japan",27480.41943707646,0.156329560579938
,,Saitama,Japan,2023-01-05 04:21:04,35.997101,139.347635,1624427,2955,,,"Saitama, Japan",22101.970789800336,0.18191029821592475
,,Shiga,Japan,2023-01-05 04:21:04,35.215827,136.138064,325021,490,,,"Shiga, Japan",22986.853076821342,0.1507594893868396
,,Shimane,Japan,2023-01-05 04:21:04,35.07076,132.554064,139901,193,,,"Shimane, Japan",20746.17481233669,0.13795469653540718
,,Shizuoka,Japan,2023-01-05 04:21:04,34.916975,138.407784,709312,950,,,"Shizuoka, Japan",19467.72468881809,0.133932599476676
,,Tochigi,Japan,2023-01-05 04:21:04,36.689912,139.819213,361098,785,,,"Tochigi, Japan",18671.14100900212,0.21739250840492055
,,Tokushima,Japan,2023-01-05 04:21:04,33.919178,134.242091,134903,289,,,"Tokushima, Japan",18531.217332415723,0.2142280008598771
,,Tokyo,Japan,2023-01-05 04:21:04,35.711343,139.446921,4026274,6850,,,"Tokyo, Japan",28923.0046011458,0.17013248477376353
,,Tottori,Japan,2023-01-05 04:21:04,35.359069,133.863619,114431,161,,,"Tottori, Japan",20597.48937104677,0.14069614003198433
,,Toyama,Japan,2023-01-05 04:21:04,36.637464,137.269346,206582,257,,,"Toyama, Japan",19796.99128511493,0.12440580495880571
,,Unknown,Japan,2022-11-22 23:21:06,,,173,0,,,"Unknown, Japan",,0.0
,,Wakayama,Japan,2023-01-05 04:21:04,33.911879,135.505446,198759,389,,,"Wakayama, Japan",21489.015961156107,0.19571440790102587
,,Yamagata,Japan,2023-01-05 04:21:04,38.448396,140.102154,202868,313,,,"Yamagata, Japan",18824.75646443332,0.15428751700613208
,,Yamaguchi,Japan,2023-01-05 04:21:04,34.20119,131.573293,252502,544,,,"Yamaguchi, Japan",18589.06780060309,0.21544383806860937
,,Yamanashi,Japan,2023-01-05 04:21:04,35.612364,138.611489,159328,261,,,"Yamanashi, Japan",19646.93522213289,0.16381301466157863
,,,Jordan,2023-01-05 04:21:04,31.24,36.51,1746997,14122,,,Jordan,17122.150632060326,0.808358571880776
,,,Kazakhstan,2023-01-05 04:21:04,48.0196,66.9237,1488306,19058,,,Kazakhstan,7926.341929924134,1.2805162379241903
,,,Kenya,2023-01-05 04:21:04,-0.0236,37.9062,342515,5688,,,Kenya,636.9847855640462,1.6606571974950002
,,,Kiribati,2023-01-05 04:21:04,-3.3704,-168.734,3430,13,,,Kiribati,2916.5178647347925,0.37900874635568516
,,,"Korea, North",2023-01-05 04:21:04,40.3399,127.5101,1,6,,,"Korea, North",0.0038791542590301,600.0
,,,"Korea, South",2023-01-05 04:21:04,35.907757,127.766922,29363272,32421,,,"Korea, South",57272.75193755282,0.11041344438726039
,,,Kosovo,2023-01-05 04:21:04,42.602636,20.902977,272290,3202,,,Kosovo,15040.60504892381,1.1759521098828456
,,,Kuwait,2023-01-05 04:21:04,29.31166,47.481766,662747,2570,,,Kuwait,15518.96084895598,0.3877799522291312
